GEOID,tract_name,county_name,year,total_population,urban_class
24047951200,The village-center of Newark,Worcester County,2019,3471.19337600082,Rural
24047951200,The village-center of Newark,Worcester County,2020,3384,Rural
24047951200,The village-center of Newark,Worcester County,2021,3125,Rural
24047951200,The village-center of Newark,Worcester County,2022,3118,Rural
24047951200,The village-center of Newark,Worcester County,2023,3139,Rural
24047951300,The town-center of Snow Hill,Worcester County,2014,3030.15435393532,Rural
24047951300,The town-center of Snow Hill,Worcester County,2015,2790.65561874215,Rural
24047951300,The town-center of Snow Hill,Worcester County,2016,2693.27651788971,Rural
24047951300,The town-center of Snow Hill,Worcester County,2017,2743.95740803993,Rural
24047951300,The town-center of Snow Hill,Worcester County,2018,2678.37398625532,Rural
24047951300,The town-center of Snow Hill,Worcester County,2019,2768.80662399918,Rural
24047951300,The town-center of Snow Hill,Worcester County,2020,2791,Rural
24047951300,The town-center of Snow Hill,Worcester County,2021,2970,Rural
24047951300,The town-center of Snow Hill,Worcester County,2022,2792,Rural
24047951300,The town-center of Snow Hill,Worcester County,2023,2959,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2014,3739,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2015,3678,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2016,3524,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2017,3640,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2018,3385,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2019,3212,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2020,3207,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2021,3229,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2022,3374,Rural
24047951400,The tract encompassing the village-centers of Stockton and Girdletree,Worcester County,2023,3387,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2014,5229,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2015,5206,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2016,5106,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2017,4629,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2018,4495,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2019,4504,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2020,4562,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2021,4760,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2022,4798,Rural
24047951500,The town-center of Pocomoke City,Worcester County,2023,4924,Rural
24047951700,The village-center of West Ocean City,Worcester County,2014,3442.99749170192,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2015,3611.99736858186,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2016,3500.9974494477,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2017,3378.99753832727,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2018,3620.99736202517,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2019,3621.99736129665,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2020,3484,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2021,3661,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2022,3825,Mixed
24047951700,The village-center of West Ocean City,Worcester County,2023,3624,Mixed
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2014,0.00250829807737789,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2015,0.00263141813984576,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2016,0.0025505523,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2017,0.00246167272827763,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2018,0.00263797482956298,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2019,0.00263870335064267,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2020,0,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2021,0,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2022,,Rural
24047980000,The tract 3 miles SE of the community of Public Landing,Worcester County,2023,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2014,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2015,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2016,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2017,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2018,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2019,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2020,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2021,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2022,,Rural
24047990000,The tract 3.9 miles E of the community of Golf Club Shores,Worcester County,2023,,Rural
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2014,3091,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2015,3039,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2016,3176,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2017,3201,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2018,3022,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2019,3035,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2020,3010,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2021,2721,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2022,2755,Mixed
24510010100,"The neighborhood of Canton, Baltimore City",Baltimore City,2023,2803,Mixed
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2014,3334,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2015,3292,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2016,3332,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2017,3145,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2018,2869,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2019,2858,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2020,3042,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2021,2861,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2022,2867,Urban
24510010200,The tract 0.3 miles S of the neighborhood of Patterson Park,Baltimore City,2023,3000,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2014,2390,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2015,2554,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2016,2479,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2017,2552,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2018,2571,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2019,2380,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2020,2341,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2021,2190,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2022,2075,Urban
24510010300,The tract 0.4 miles SE of the neighborhood of Patterson Place,Baltimore City,2023,1931,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2014,2264,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2015,2375,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2016,2527,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2017,2573,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2018,2478,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2019,2834,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2020,2920,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2021,2970,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2022,2961,Urban
24510010400,The tract 0.4 miles W of the neighborhood of Canton,Baltimore City,2023,3082,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2014,2018,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2015,1695,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2016,1743,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2017,1712,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2018,1976,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2019,1888,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2020,1919,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2021,1961,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2022,1914,Urban
24510010500,The neighborhood of Butchers Hill,Baltimore City,2023,1691,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2014,2057,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2015,1953,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2016,1807,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2017,1877,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2018,1713,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2019,1636,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2020,1662,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2021,1767,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2022,1698,Urban
24510020100,The neighborhood of Upper Fell's Point,Baltimore City,2023,1756,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2014,2079,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2015,1936,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2016,1798,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2017,1857,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2018,1835,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2019,1678,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2020,1605,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2021,1590,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2022,1480,Urban
24510020200,The tract 0.2 miles W of the neighborhood of Upper Fell's Point,Baltimore City,2023,1389,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2014,3693,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2015,3950,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2016,3827,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2017,3768,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2018,3877,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2019,3761,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2020,3910,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2021,3930,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2022,3824,Urban
24510020300,The tract encompassing the neighborhoods of Fell's Point and Harbor Point,Baltimore City,2023,3816,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2014,3150,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2015,3340,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2016,3424,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2017,3355,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2018,2696,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2019,2386,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2020,2109,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2021,1812,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2022,1709,Urban
24510030100,The tract encompassing the neighborhoods of Washington Hill and Perkins Homes,Baltimore City,2023,1614,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2014,2552.0582765846,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2015,2313.90675746464,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2016,2245.8772917758,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2017,2325.845075956,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2018,2328.23664222106,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2019,2278.72118910424,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2020,2659,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2021,2631,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2022,2715,Urban
24510030200,The tract encompassing the neighborhoods of Little Italy and Jonestown,Baltimore City,2023,3114,Urban
24510040100,The city-center of Baltimore,Baltimore City,2014,3471.9417234154,Urban
24510040100,The city-center of Baltimore,Baltimore City,2015,3507.09324253536,Urban
24510040100,The city-center of Baltimore,Baltimore City,2016,3869.1227082242,Urban
24510040100,The city-center of Baltimore,Baltimore City,2017,4008.154924044,Urban
24510040100,The city-center of Baltimore,Baltimore City,2018,4402.76335777894,Urban
24510040100,The city-center of Baltimore,Baltimore City,2019,5045.27881089576,Urban
24510040100,The city-center of Baltimore,Baltimore City,2020,4869,Urban
24510040100,The city-center of Baltimore,Baltimore City,2021,5359,Urban
24510040100,The city-center of Baltimore,Baltimore City,2022,5901,Urban
24510040100,The city-center of Baltimore,Baltimore City,2023,6359,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2014,944,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2015,886,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2016,835,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2017,865,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2018,901,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2019,984,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2020,1161,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2021,1222,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2022,1281,Urban
24510040200,The tract 0.4 miles N of the neighborhood of Ridgely's Delight,Baltimore City,2023,1334,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2014,2840,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2015,2857,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2016,3009,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2017,2948,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2018,2974,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2019,2653,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2020,2925,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2021,2710,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2022,2935,Urban
24510060100,The neighborhood of Patterson Park,Baltimore City,2023,2677,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2014,3484,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2015,3315,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2016,3198,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2017,3075,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2018,3241,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2019,3037,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2020,2973,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2021,2723,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2022,2578,Urban
24510060200,The neighborhood of Patterson Place,Baltimore City,2023,2329,Urban
24510060300,The neighborhood of CARE,Baltimore City,2014,1788,Urban
24510060300,The neighborhood of CARE,Baltimore City,2015,1799,Urban
24510060300,The neighborhood of CARE,Baltimore City,2016,1944,Urban
24510060300,The neighborhood of CARE,Baltimore City,2017,1931,Urban
24510060300,The neighborhood of CARE,Baltimore City,2018,1865,Urban
24510060300,The neighborhood of CARE,Baltimore City,2019,1881,Urban
24510060300,The neighborhood of CARE,Baltimore City,2020,1709,Urban
24510060300,The neighborhood of CARE,Baltimore City,2021,1623,Urban
24510060300,The neighborhood of CARE,Baltimore City,2022,1493,Urban
24510060300,The neighborhood of CARE,Baltimore City,2023,1568,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2014,1347,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2015,1409,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2016,1295,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2017,1433,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2018,1376,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2019,1561,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2020,1875,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2021,1863,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2022,1894,Urban
24510060400,The tract 0.2 miles E of the neighborhood of Dunbar-Broadway,Baltimore City,2023,1935,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2014,2920,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2015,3249,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2016,3180,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2017,2889,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2018,2565,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2019,2966,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2020,2569,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2021,2738,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2022,2571,Urban
24510070100,The neighborhood of Madison-Eastend,Baltimore City,2023,2459,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2014,3195,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2015,3053,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2016,3023,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2017,2817,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2018,3028,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2019,3696,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2020,3735,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2021,3478,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2022,3229,Urban
24510070200,The tract encompassing the neighborhoods of McElderry Park and Milton-Montford,Baltimore City,2023,3177,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2014,924,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2015,902,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2016,793,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2017,885,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2018,856,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2019,900,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2020,1133,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2021,1115,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2022,1120,Urban
24510070300,The tract 0.2 miles W of the neighborhood of Milton-Montford,Baltimore City,2023,1029,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2014,1207,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2015,1359,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2016,1343,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2017,1495,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2018,1546,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2019,1601,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2020,1622,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2021,1777,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2022,1589,Urban
24510070400,The tract encompassing the neighborhoods of Gay Street and Middle East,Baltimore City,2023,1465,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2014,3737,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2015,3776,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2016,4080,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2017,3993,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2018,3976,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2019,3869,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2020,4083,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2021,3763,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2022,3752,Urban
24510080101,The neighborhood of Mayfield,Baltimore City,2023,3879,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2014,1943,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2015,1904,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2016,2087,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2017,2181,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2018,2105,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2019,2159,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2020,2077,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2021,1970,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2022,1804,Urban
24510080102,The neighborhood of Four by Four,Baltimore City,2023,1658,Urban
24510080200,The neighborhood of Berea,Baltimore City,2014,1396,Urban
24510080200,The neighborhood of Berea,Baltimore City,2015,1593,Urban
24510080200,The neighborhood of Berea,Baltimore City,2016,1541,Urban
24510080200,The neighborhood of Berea,Baltimore City,2017,1539,Urban
24510080200,The neighborhood of Berea,Baltimore City,2018,1274,Urban
24510080200,The neighborhood of Berea,Baltimore City,2019,1164,Urban
24510080200,The neighborhood of Berea,Baltimore City,2020,796,Urban
24510080200,The neighborhood of Berea,Baltimore City,2021,698,Urban
24510080200,The neighborhood of Berea,Baltimore City,2022,757,Urban
24510080200,The neighborhood of Berea,Baltimore City,2023,1008,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2014,1559,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2015,1617,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2016,1600,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2017,1653,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2018,1696,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2019,1759,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2020,2171,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2021,2123,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2022,2140,Urban
24510080301,The neighborhood of Biddle Street,Baltimore City,2023,1866,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2014,2763,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2015,2424,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2016,2770,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2017,3002,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2018,2715,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2019,2906,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2020,2787,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2021,2362,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2022,1988,Urban
24510080302,The tract 0.2 miles NE of the neighborhood of Biddle Street,Baltimore City,2023,2079,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2014,,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2015,,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2016,1176,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2017,1214,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2018,1280,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2019,1263,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2020,1045,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2021,1024,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2022,1027,Urban
24510080400,The tract 0.3 miles SE of the neighborhood of Broadway East,Baltimore City,2023,852,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2014,1608,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2015,1783,Urban
